,Market,Date,Variety,Grade,Arrivals,Unit,Min,Max,Modal,District
4420,BELTHANGADI,2020-05-09,OTHER,AVERAGE,1.0,Quintal,29000.0,30000.0,29500.0,Dakshina Kannada
6836,PUTTUR,2020-05-09,OLD VARIETY,AVERAGE,26.0,Quintal,24000.0,30000.0,27000.0,Dakshina Kannada
3777,BELTHANGADI,2020-05-09,OTHER,AVERAGE,21.0,Quintal,27000.0,28000.0,27500.0,Dakshina Kannada
3767,BELTHANGADI,2020-05-09,OLD VARIETY,AVERAGE,246.0,Quintal,36000.0,37000.0,36500.0,Dakshina Kannada
3883,BELTHANGADI,2020-05-09,OLD VARIETY,AVERAGE,246.0,Quintal,36000.0,37000.0,36500.0,Dakshina Kannada
6790,PUTTUR,2020-05-09,COCA,AVERAGE,8.0,Quintal,8000.0,16200.0,12100.0,Dakshina Kannada
3862,BELTHANGADI,2020-05-09,NEW VARIETY,AVERAGE,196.0,Quintal,33000.0,34000.0,33500.0,Dakshina Kannada
5141,MANGALURU,2020-05-10,NEW VARIETY,AVERAGE,50.0,Quintal,32000.0,35000.0,34500.0,Dakshina Kannada
5120,MANGALURU,2020-05-10,COCA,AVERAGE,100.0,Quintal,20000.0,27000.0,26000.0,Dakshina Kannada
5480,MANGALURU,2020-05-10,GRADE-I,AVERAGE,1000.0,Numbers,24000.0,32000.0,28000.0,Dakshina Kannada
5159,MANGALURU,2020-05-10,OLD VARIETY,AVERAGE,100.0,Quintal,35000.0,39000.0,36500.0,Dakshina Kannada
5471,MANGALURU,2020-05-10,GRADE- II,AVERAGE,1000.0,Numbers,18000.0,22000.0,20000.0,Dakshina Kannada
1845,BANTWALA,2020-05-11,OLD VARIETY,AVERAGE,53.0,Quintal,24000.0,29800.0,26500.0,Dakshina Kannada
5094,MANGALURU,2020-05-11,OLD VARIETY,AVERAGE,50.0,Quintal,34000.0,40500.0,36000.0,Dakshina Kannada
6837,PUTTUR,2020-05-11,OLD VARIETY,AVERAGE,25.0,Quintal,24000.0,30000.0,27000.0,Dakshina Kannada
3634,BELTHANGADI,2020-05-11,NEW VARIETY,AVERAGE,160.0,Quintal,20000.0,39500.0,30000.0,Dakshina Kannada
8466,SULYA,2020-05-11,NEW VARIETY,AVERAGE,23.0,Quintal,23000.0,27500.0,25000.0,Dakshina Kannada
1823,BANTWALA,2020-05-11,NEW VARIETY,AVERAGE,95.0,Quintal,18500.0,27300.0,24000.0,Dakshina Kannada
1801,BANTWALA,2020-05-11,COCA,AVERAGE,24.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
6814,PUTTUR,2020-05-11,NEW VARIETY,AVERAGE,46.0,Quintal,15000.0,27500.0,21250.0,Dakshina Kannada
8448,SULYA,2020-05-11,COCA,AVERAGE,82.0,Quintal,10000.0,20000.0,17000.0,Dakshina Kannada
6791,PUTTUR,2020-05-11,COCA,AVERAGE,21.0,Quintal,8000.0,16200.0,12100.0,Dakshina Kannada
5083,MANGALURU,2020-05-11,NEW VARIETY,AVERAGE,50.0,Quintal,26000.0,33500.0,28500.0,Dakshina Kannada
6838,PUTTUR,2020-05-12,OLD VARIETY,AVERAGE,49.0,Quintal,24000.0,30000.0,27000.0,Dakshina Kannada
6815,PUTTUR,2020-05-12,NEW VARIETY,AVERAGE,120.0,Quintal,15000.0,27500.0,21250.0,Dakshina Kannada
1846,BANTWALA,2020-05-12,OLD VARIETY,AVERAGE,130.0,Quintal,24000.0,30000.0,26500.0,Dakshina Kannada
2677,BELTHANGADI,2020-05-12,COCA,AVERAGE,2.0,Quintal,17000.0,23000.0,20000.0,Dakshina Kannada
2692,BELTHANGADI,2020-05-12,NEW VARIETY,AVERAGE,98.0,Quintal,20000.0,33000.0,25000.0,Dakshina Kannada
1802,BANTWALA,2020-05-12,COCA,AVERAGE,20.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
1824,BANTWALA,2020-05-12,NEW VARIETY,AVERAGE,31.0,Quintal,18500.0,27500.0,24000.0,Dakshina Kannada
8467,SULYA,2020-05-12,NEW VARIETY,AVERAGE,13.0,Quintal,23000.0,27500.0,24000.0,Dakshina Kannada
8449,SULYA,2020-05-12,COCA,AVERAGE,39.0,Quintal,10000.0,20000.0,16300.0,Dakshina Kannada
4536,MANGALURU,2020-05-12,COCA,AVERAGE,50.0,Quintal,16000.0,27000.0,26000.0,Dakshina Kannada
6792,PUTTUR,2020-05-12,COCA,AVERAGE,52.0,Quintal,8000.0,16200.0,12100.0,Dakshina Kannada
1803,BANTWALA,2020-05-13,COCA,AVERAGE,5.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
3521,BELTHANGADI,2020-05-13,COCA,AVERAGE,18.0,Quintal,16000.0,19000.0,18500.0,Dakshina Kannada
3535,BELTHANGADI,2020-05-13,NEW VARIETY,AVERAGE,799.0,Quintal,25600.0,26700.0,26000.0,Dakshina Kannada
5032,MANGALURU,2020-05-13,COCA,AVERAGE,51.0,Quintal,15500.0,22100.0,18800.0,Dakshina Kannada
6839,PUTTUR,2020-05-13,OLD VARIETY,AVERAGE,88.0,Quintal,24000.0,30000.0,27000.0,Dakshina Kannada
1825,BANTWALA,2020-05-13,NEW VARIETY,AVERAGE,67.0,Quintal,18500.0,27500.0,24000.0,Dakshina Kannada
1847,BANTWALA,2020-05-13,OLD VARIETY,AVERAGE,27.0,Quintal,24000.0,30000.0,26500.0,Dakshina Kannada
6793,PUTTUR,2020-05-13,COCA,AVERAGE,64.0,Quintal,8000.0,16200.0,12100.0,Dakshina Kannada
6816,PUTTUR,2020-05-13,NEW VARIETY,AVERAGE,184.0,Quintal,15000.0,27500.0,21250.0,Dakshina Kannada
1848,BANTWALA,2020-05-14,OLD VARIETY,AVERAGE,15.0,Quintal,24000.0,30000.0,26500.0,Dakshina Kannada
5033,MANGALURU,2020-05-14,COCA,AVERAGE,57.0,Quintal,16000.0,22100.0,18000.0,Dakshina Kannada
6840,PUTTUR,2020-05-14,OLD VARIETY,AVERAGE,115.0,Quintal,24000.0,30000.0,27000.0,Dakshina Kannada
6794,PUTTUR,2020-05-14,COCA,AVERAGE,324.0,Quintal,8000.0,16200.0,12100.0,Dakshina Kannada
1804,BANTWALA,2020-05-14,COCA,AVERAGE,10.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
4091,BELTHANGADI,2020-05-14,GRADE-I,AVERAGE,10000.0,Numbers,13000.0,16000.0,15000.0,Dakshina Kannada
6817,PUTTUR,2020-05-14,NEW VARIETY,AVERAGE,485.0,Quintal,15000.0,27500.0,21250.0,Dakshina Kannada
3536,BELTHANGADI,2020-05-14,NEW VARIETY,AVERAGE,134.0,Quintal,25700.0,26900.0,26300.0,Dakshina Kannada
1826,BANTWALA,2020-05-14,NEW VARIETY,AVERAGE,40.0,Quintal,18500.0,27500.0,24000.0,Dakshina Kannada
6818,PUTTUR,2020-05-15,NEW VARIETY,AVERAGE,387.0,Quintal,15000.0,27500.0,21250.0,Dakshina Kannada
1805,BANTWALA,2020-05-15,COCA,AVERAGE,10.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
8468,SULYA,2020-05-15,NEW VARIETY,AVERAGE,124.0,Quintal,23000.0,27500.0,25700.0,Dakshina Kannada
3537,BELTHANGADI,2020-05-15,NEW VARIETY,AVERAGE,1125.0,Quintal,25800.0,26800.0,26000.0,Dakshina Kannada
8450,SULYA,2020-05-15,COCA,AVERAGE,43.0,Quintal,10000.0,18500.0,17000.0,Dakshina Kannada
3522,BELTHANGADI,2020-05-15,COCA,AVERAGE,21.0,Quintal,15000.0,19000.0,17000.0,Dakshina Kannada
6795,PUTTUR,2020-05-15,COCA,AVERAGE,293.0,Quintal,8000.0,16200.0,12100.0,Dakshina Kannada
7480,PUTTUR,2020-05-15,GRADE- II,AVERAGE,55000.0,Numbers,7000.0,12000.0,9500.0,Dakshina Kannada
1827,BANTWALA,2020-05-15,NEW VARIETY,AVERAGE,83.0,Quintal,18500.0,27500.0,24000.0,Dakshina Kannada
5043,MANGALURU,2020-05-15,NEW VARIETY,AVERAGE,220.0,Quintal,22000.0,27000.0,23000.0,Dakshina Kannada
1849,BANTWALA,2020-05-15,OLD VARIETY,AVERAGE,36.0,Quintal,24000.0,30000.0,27000.0,Dakshina Kannada
2318,BANTWALA,2020-05-15,MEDIUM,AVERAGE,50000.0,Numbers,8000.0,16000.0,11000.0,Dakshina Kannada
4092,BELTHANGADI,2020-05-15,GRADE-I,AVERAGE,10000.0,Numbers,13000.0,16000.0,15000.0,Dakshina Kannada
7880,PUTTUR,2020-05-15,OTHER,AVERAGE,7.0,Quintal,21000.0,30500.0,25750.0,Dakshina Kannada
6841,PUTTUR,2020-05-15,OLD VARIETY,AVERAGE,190.0,Quintal,24000.0,30000.0,27000.0,Dakshina Kannada
3538,BELTHANGADI,2020-05-16,NEW VARIETY,AVERAGE,24.0,Quintal,25800.0,27500.0,26500.0,Dakshina Kannada
1806,BANTWALA,2020-05-16,COCA,AVERAGE,7.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
1828,BANTWALA,2020-05-16,NEW VARIETY,AVERAGE,36.0,Quintal,18500.0,27500.0,24000.0,Dakshina Kannada
8469,SULYA,2020-05-16,NEW VARIETY,AVERAGE,996.0,Quintal,23000.0,27500.0,25800.0,Dakshina Kannada
6819,PUTTUR,2020-05-16,NEW VARIETY,AVERAGE,486.0,Quintal,15000.0,27500.0,21250.0,Dakshina Kannada
1850,BANTWALA,2020-05-16,OLD VARIETY,AVERAGE,23.0,Quintal,24000.0,30000.0,27000.0,Dakshina Kannada
6842,PUTTUR,2020-05-16,OLD VARIETY,AVERAGE,215.0,Quintal,24000.0,30500.0,27250.0,Dakshina Kannada
6796,PUTTUR,2020-05-16,COCA,AVERAGE,711.0,Quintal,8000.0,16200.0,12100.0,Dakshina Kannada
3549,BELTHANGADI,2020-05-16,OLD VARIETY,AVERAGE,91.0,Quintal,27500.0,29500.0,28000.0,Dakshina Kannada
8451,SULYA,2020-05-16,COCA,AVERAGE,194.0,Quintal,10000.0,19000.0,17300.0,Dakshina Kannada
5046,MANGALURU,2020-05-16,OLD VARIETY,AVERAGE,150.0,Quintal,15000.0,22100.0,18000.0,Dakshina Kannada
7881,PUTTUR,2020-05-16,OTHER,AVERAGE,9.0,Quintal,21000.0,30500.0,25750.0,Dakshina Kannada
7481,PUTTUR,2020-05-16,GRADE- II,AVERAGE,35420.0,Numbers,7000.0,12000.0,9500.0,Dakshina Kannada
3523,BELTHANGADI,2020-05-18,COCA,AVERAGE,19.0,Quintal,13000.0,17000.0,16000.0,Dakshina Kannada
7482,PUTTUR,2020-05-18,GRADE- II,AVERAGE,75148.0,Numbers,6500.0,12000.0,9250.0,Dakshina Kannada
1829,BANTWALA,2020-05-18,NEW VARIETY,AVERAGE,58.0,Quintal,18500.0,28000.0,25000.0,Dakshina Kannada
8452,SULYA,2020-05-18,COCA,AVERAGE,648.0,Quintal,10000.0,19000.0,16500.0,Dakshina Kannada
6797,PUTTUR,2020-05-18,COCA,AVERAGE,1198.0,Quintal,8000.0,16000.0,12000.0,Dakshina Kannada
3554,BELTHANGADI,2020-05-18,OTHER,AVERAGE,44.0,Quintal,22100.0,24000.0,23500.0,Dakshina Kannada
2319,BANTWALA,2020-05-18,MEDIUM,AVERAGE,50000.0,Numbers,8000.0,16000.0,11000.0,Dakshina Kannada
6820,PUTTUR,2020-05-18,NEW VARIETY,AVERAGE,485.0,Quintal,15000.0,28000.0,21500.0,Dakshina Kannada
4093,BELTHANGADI,2020-05-18,GRADE-I,AVERAGE,15000.0,Numbers,13000.0,16000.0,14000.0,Dakshina Kannada
1807,BANTWALA,2020-05-18,COCA,AVERAGE,12.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
8470,SULYA,2020-05-18,NEW VARIETY,AVERAGE,141.0,Quintal,23000.0,27500.0,25000.0,Dakshina Kannada
3539,BELTHANGADI,2020-05-18,NEW VARIETY,AVERAGE,177.0,Quintal,26300.0,28000.0,27500.0,Dakshina Kannada
7882,PUTTUR,2020-05-18,OTHER,AVERAGE,8.0,Quintal,21000.0,30500.0,25750.0,Dakshina Kannada
5034,MANGALURU,2020-05-18,COCA,AVERAGE,120.0,Quintal,16000.0,22100.0,18000.0,Dakshina Kannada
6843,PUTTUR,2020-05-18,OLD VARIETY,AVERAGE,50.0,Quintal,24000.0,30500.0,27250.0,Dakshina Kannada
1851,BANTWALA,2020-05-18,OLD VARIETY,AVERAGE,26.0,Quintal,24000.0,30500.0,27500.0,Dakshina Kannada
8480,SULYA,2020-05-18,OLD VARIETY,AVERAGE,62.0,Quintal,25000.0,30000.0,28900.0,Dakshina Kannada
1852,BANTWALA,2020-05-19,OLD VARIETY,AVERAGE,32.0,Quintal,24000.0,31000.0,27500.0,Dakshina Kannada
6798,PUTTUR,2020-05-19,COCA,AVERAGE,798.0,Quintal,8000.0,16000.0,12000.0,Dakshina Kannada
3524,BELTHANGADI,2020-05-19,COCA,AVERAGE,18.0,Quintal,13000.0,16000.0,15500.0,Dakshina Kannada
3540,BELTHANGADI,2020-05-19,NEW VARIETY,AVERAGE,983.0,Quintal,26800.0,28500.0,27500.0,Dakshina Kannada
5035,MANGALURU,2020-05-19,COCA,AVERAGE,55.0,Quintal,15000.0,21500.0,18000.0,Dakshina Kannada
6844,PUTTUR,2020-05-19,OLD VARIETY,AVERAGE,186.0,Quintal,24000.0,31000.0,27500.0,Dakshina Kannada
7483,PUTTUR,2020-05-19,GRADE- II,AVERAGE,50178.0,Numbers,6500.0,12000.0,9250.0,Dakshina Kannada
8453,SULYA,2020-05-19,COCA,AVERAGE,118.0,Quintal,10000.0,19500.0,18900.0,Dakshina Kannada
1830,BANTWALA,2020-05-19,NEW VARIETY,AVERAGE,78.0,Quintal,18500.0,28000.0,25000.0,Dakshina Kannada
6821,PUTTUR,2020-05-19,NEW VARIETY,AVERAGE,353.0,Quintal,15000.0,28000.0,21500.0,Dakshina Kannada
4094,BELTHANGADI,2020-05-19,GRADE-I,AVERAGE,13000.0,Numbers,13000.0,16000.0,15000.0,Dakshina Kannada
1808,BANTWALA,2020-05-19,COCA,AVERAGE,18.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
5713,MANGALURU,2020-05-20,BLACK PEPPER,AVERAGE,8.0,Quintal,21000.0,30000.0,27000.0,Dakshina Kannada
4095,BELTHANGADI,2020-05-20,GRADE-I,AVERAGE,55000.0,Numbers,15500.0,16500.0,16000.0,Dakshina Kannada
3550,BELTHANGADI,2020-05-20,OLD VARIETY,AVERAGE,368.0,Quintal,29500.0,30300.0,30000.0,Dakshina Kannada
1853,BANTWALA,2020-05-20,OLD VARIETY,AVERAGE,28.0,Quintal,24000.0,31000.0,27500.0,Dakshina Kannada
1809,BANTWALA,2020-05-20,COCA,AVERAGE,23.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
3555,BELTHANGADI,2020-05-20,OTHER,AVERAGE,23.0,Quintal,21500.0,22000.0,21800.0,Dakshina Kannada
6822,PUTTUR,2020-05-20,NEW VARIETY,AVERAGE,137.0,Quintal,15000.0,28000.0,21500.0,Dakshina Kannada
1831,BANTWALA,2020-05-20,NEW VARIETY,AVERAGE,82.0,Quintal,18500.0,28000.0,25000.0,Dakshina Kannada
8683,SULYA,2020-05-20,GRADE- II,AVERAGE,32000.0,Numbers,6000.0,14000.0,9000.0,Dakshina Kannada
5036,MANGALURU,2020-05-20,COCA,AVERAGE,40.0,Quintal,16000.0,22100.0,18000.0,Dakshina Kannada
7883,PUTTUR,2020-05-20,OTHER,AVERAGE,28.0,Quintal,21000.0,30500.0,25750.0,Dakshina Kannada
8834,SULYA,2020-05-20,BLACK PEPPER,AVERAGE,22.0,Quintal,25000.0,28500.0,27200.0,Dakshina Kannada
3541,BELTHANGADI,2020-05-20,NEW VARIETY,AVERAGE,570.0,Quintal,27800.0,28400.0,28000.0,Dakshina Kannada
8454,SULYA,2020-05-20,COCA,AVERAGE,828.0,Quintal,10000.0,19500.0,16500.0,Dakshina Kannada
8471,SULYA,2020-05-20,NEW VARIETY,AVERAGE,173.0,Quintal,20000.0,27500.0,25000.0,Dakshina Kannada
7484,PUTTUR,2020-05-20,GRADE- II,AVERAGE,50457.0,Numbers,6500.0,12000.0,9250.0,Dakshina Kannada
6799,PUTTUR,2020-05-20,COCA,AVERAGE,698.0,Quintal,8000.0,16000.0,12000.0,Dakshina Kannada
3525,BELTHANGADI,2020-05-20,COCA,AVERAGE,147.0,Quintal,11800.0,12500.0,12000.0,Dakshina Kannada
3542,BELTHANGADI,2020-05-21,NEW VARIETY,AVERAGE,1028.0,Quintal,27500.0,28500.0,28000.0,Dakshina Kannada
6800,PUTTUR,2020-05-21,COCA,AVERAGE,698.0,Quintal,8000.0,16000.0,12000.0,Dakshina Kannada
8455,SULYA,2020-05-21,COCA,AVERAGE,748.0,Quintal,10000.0,19000.0,16500.0,Dakshina Kannada
1832,BANTWALA,2020-05-21,NEW VARIETY,AVERAGE,57.0,Quintal,18500.0,28000.0,25000.0,Dakshina Kannada
6823,PUTTUR,2020-05-21,NEW VARIETY,AVERAGE,137.0,Quintal,15000.0,28000.0,21500.0,Dakshina Kannada
1810,BANTWALA,2020-05-21,COCA,AVERAGE,13.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
3526,BELTHANGADI,2020-05-21,COCA,AVERAGE,23.0,Quintal,11800.0,12500.0,12000.0,Dakshina Kannada
7884,PUTTUR,2020-05-21,OTHER,AVERAGE,28.0,Quintal,21000.0,30500.0,25750.0,Dakshina Kannada
3551,BELTHANGADI,2020-05-21,OLD VARIETY,AVERAGE,273.0,Quintal,29500.0,30200.0,30000.0,Dakshina Kannada
7485,PUTTUR,2020-05-21,GRADE- II,AVERAGE,50457.0,Numbers,6500.0,12000.0,9250.0,Dakshina Kannada
8472,SULYA,2020-05-21,NEW VARIETY,AVERAGE,79.0,Quintal,23000.0,28000.0,26000.0,Dakshina Kannada
1854,BANTWALA,2020-05-21,OLD VARIETY,AVERAGE,85.0,Quintal,24000.0,31000.0,27500.0,Dakshina Kannada
3556,BELTHANGADI,2020-05-21,OTHER,AVERAGE,26.0,Quintal,21500.0,22200.0,21600.0,Dakshina Kannada
5037,MANGALURU,2020-05-21,COCA,AVERAGE,75.0,Quintal,16000.0,22100.0,18000.0,Dakshina Kannada
6845,PUTTUR,2020-05-22,OLD VARIETY,AVERAGE,80.0,Quintal,24000.0,31000.0,27500.0,Dakshina Kannada
4096,BELTHANGADI,2020-05-22,GRADE-I,AVERAGE,17880.0,Numbers,15000.0,16500.0,16000.0,Dakshina Kannada
1833,BANTWALA,2020-05-22,NEW VARIETY,AVERAGE,50.0,Quintal,18500.0,28000.0,25000.0,Dakshina Kannada
1855,BANTWALA,2020-05-22,OLD VARIETY,AVERAGE,40.0,Quintal,24000.0,31000.0,27500.0,Dakshina Kannada
6801,PUTTUR,2020-05-22,COCA,AVERAGE,1017.0,Quintal,8000.0,16000.0,12000.0,Dakshina Kannada
7885,PUTTUR,2020-05-22,OTHER,AVERAGE,28.0,Quintal,21000.0,30000.0,25500.0,Dakshina Kannada
8473,SULYA,2020-05-22,NEW VARIETY,AVERAGE,75.0,Quintal,23000.0,28000.0,25700.0,Dakshina Kannada
8456,SULYA,2020-05-22,COCA,AVERAGE,70.0,Quintal,10000.0,19500.0,18100.0,Dakshina Kannada
3527,BELTHANGADI,2020-05-22,COCA,AVERAGE,118.0,Quintal,11800.0,12500.0,12000.0,Dakshina Kannada
6824,PUTTUR,2020-05-22,NEW VARIETY,AVERAGE,237.0,Quintal,15000.0,28000.0,21500.0,Dakshina Kannada
3543,BELTHANGADI,2020-05-22,NEW VARIETY,AVERAGE,3106.0,Quintal,27500.0,28000.0,27800.0,Dakshina Kannada
7486,PUTTUR,2020-05-22,GRADE- II,AVERAGE,67000.0,Numbers,6500.0,12000.0,9250.0,Dakshina Kannada
1811,BANTWALA,2020-05-22,COCA,AVERAGE,23.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
5038,MANGALURU,2020-05-22,COCA,AVERAGE,75.0,Quintal,16000.0,22100.0,18000.0,Dakshina Kannada
3552,BELTHANGADI,2020-05-22,OLD VARIETY,AVERAGE,279.0,Quintal,29000.0,30000.0,29500.0,Dakshina Kannada
3557,BELTHANGADI,2020-05-22,OTHER,AVERAGE,123.0,Quintal,20500.0,21000.0,20800.0,Dakshina Kannada
8474,SULYA,2020-05-26,NEW VARIETY,AVERAGE,1312.0,Quintal,18500.0,28000.0,26600.0,Dakshina Kannada
8835,SULYA,2020-05-26,BLACK PEPPER,AVERAGE,25.0,Quintal,21000.0,30000.0,28100.0,Dakshina Kannada
8481,SULYA,2020-05-26,OLD VARIETY,AVERAGE,437.0,Quintal,24000.0,30000.0,28700.0,Dakshina Kannada
1812,BANTWALA,2020-05-26,COCA,AVERAGE,50.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
8457,SULYA,2020-05-26,COCA,AVERAGE,124.0,Quintal,8500.0,18500.0,17400.0,Dakshina Kannada
1856,BANTWALA,2020-05-26,OLD VARIETY,AVERAGE,39.0,Quintal,24000.0,31000.0,27500.0,Dakshina Kannada
1834,BANTWALA,2020-05-26,NEW VARIETY,AVERAGE,99.0,Quintal,18500.0,28000.0,25000.0,Dakshina Kannada
7487,PUTTUR,2020-05-26,GRADE- II,AVERAGE,55000.0,Numbers,6500.0,12000.0,9250.0,Dakshina Kannada
6825,PUTTUR,2020-05-26,NEW VARIETY,AVERAGE,301.0,Quintal,15000.0,28000.0,21500.0,Dakshina Kannada
3544,BELTHANGADI,2020-05-26,NEW VARIETY,AVERAGE,5.0,Quintal,27500.0,28300.0,28000.0,Dakshina Kannada
7886,PUTTUR,2020-05-26,OTHER,AVERAGE,28.0,Quintal,21000.0,30000.0,25500.0,Dakshina Kannada
6802,PUTTUR,2020-05-26,COCA,AVERAGE,912.0,Quintal,8000.0,16000.0,12000.0,Dakshina Kannada
3558,BELTHANGADI,2020-05-27,OTHER,AVERAGE,190.0,Quintal,23500.0,24000.0,23800.0,Dakshina Kannada
7488,PUTTUR,2020-05-27,GRADE- II,AVERAGE,49000.0,Numbers,6500.0,12000.0,9250.0,Dakshina Kannada
3545,BELTHANGADI,2020-05-27,NEW VARIETY,AVERAGE,932.0,Quintal,27500.0,28300.0,28000.0,Dakshina Kannada
8475,SULYA,2020-05-27,NEW VARIETY,AVERAGE,74.0,Quintal,18500.0,28000.0,21800.0,Dakshina Kannada
3553,BELTHANGADI,2020-05-27,OLD VARIETY,AVERAGE,613.0,Quintal,29500.0,30300.0,30000.0,Dakshina Kannada
3528,BELTHANGADI,2020-05-27,COCA,AVERAGE,3.0,Quintal,13000.0,14000.0,13500.0,Dakshina Kannada
4097,BELTHANGADI,2020-05-27,GRADE-I,AVERAGE,179640.0,Numbers,16000.0,17000.0,16500.0,Dakshina Kannada
8458,SULYA,2020-05-27,COCA,AVERAGE,239.0,Quintal,8500.0,18500.0,16500.0,Dakshina Kannada
2320,BANTWALA,2020-05-27,MEDIUM,AVERAGE,50000.0,Numbers,8000.0,16000.0,11000.0,Dakshina Kannada
1857,BANTWALA,2020-05-27,OLD VARIETY,AVERAGE,48.0,Quintal,24000.0,31000.0,27500.0,Dakshina Kannada
6826,PUTTUR,2020-05-27,NEW VARIETY,AVERAGE,157.0,Quintal,15000.0,28000.0,21800.0,Dakshina Kannada
5039,MANGALURU,2020-05-27,COCA,AVERAGE,10.0,Quintal,16000.0,22100.0,18000.0,Dakshina Kannada
1813,BANTWALA,2020-05-27,COCA,AVERAGE,111.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
1835,BANTWALA,2020-05-27,NEW VARIETY,AVERAGE,90.0,Quintal,18500.0,28500.0,25000.0,Dakshina Kannada
4354,BELTHANGADI,2020-05-27,OTHER,AVERAGE,10.0,Quintal,28000.0,29000.0,28500.0,Dakshina Kannada
8684,SULYA,2020-05-27,GRADE- II,AVERAGE,10000.0,Numbers,7000.0,15000.0,12000.0,Dakshina Kannada
6803,PUTTUR,2020-05-27,COCA,AVERAGE,583.0,Quintal,8000.0,16000.0,12000.0,Dakshina Kannada
7489,PUTTUR,2020-05-28,GRADE- II,AVERAGE,53000.0,Numbers,6500.0,12000.0,9250.0,Dakshina Kannada
5040,MANGALURU,2020-05-28,COCA,AVERAGE,10.0,Quintal,16500.0,22500.0,18500.0,Dakshina Kannada
3546,BELTHANGADI,2020-05-28,NEW VARIETY,AVERAGE,98.0,Quintal,27900.0,28300.0,28000.0,Dakshina Kannada
1814,BANTWALA,2020-05-28,COCA,AVERAGE,99.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
1836,BANTWALA,2020-05-28,NEW VARIETY,AVERAGE,87.0,Quintal,18500.0,28500.0,25000.0,Dakshina Kannada
6827,PUTTUR,2020-05-28,NEW VARIETY,AVERAGE,107.0,Quintal,15000.0,28500.0,21850.0,Dakshina Kannada
1858,BANTWALA,2020-05-28,OLD VARIETY,AVERAGE,42.0,Quintal,24000.0,31000.0,27500.0,Dakshina Kannada
6804,PUTTUR,2020-05-28,COCA,AVERAGE,535.0,Quintal,8000.0,16000.0,12000.0,Dakshina Kannada
8836,SULYA,2020-05-28,BLACK PEPPER,AVERAGE,23.0,Quintal,21000.0,30000.0,26800.0,Dakshina Kannada
8476,SULYA,2020-05-28,NEW VARIETY,AVERAGE,52.0,Quintal,19500.0,28000.0,25000.0,Dakshina Kannada
8459,SULYA,2020-05-28,COCA,AVERAGE,428.0,Quintal,8500.0,18500.0,15500.0,Dakshina Kannada
8685,SULYA,2020-05-28,GRADE- II,AVERAGE,79135.0,Numbers,7000.0,15000.0,13500.0,Dakshina Kannada
8477,SULYA,2020-05-29,NEW VARIETY,AVERAGE,16.0,Quintal,19500.0,28500.0,25000.0,Dakshina Kannada
1815,BANTWALA,2020-05-29,COCA,AVERAGE,42.0,Quintal,8500.0,18500.0,16000.0,Dakshina Kannada
6828,PUTTUR,2020-05-29,NEW VARIETY,AVERAGE,238.0,Quintal,15000.0,28500.0,21850.0,Dakshina Kannada
1859,BANTWALA,2020-05-29,OLD VARIETY,AVERAGE,25.0,Quintal,24000.0,31500.0,28000.0,Dakshina Kannada
6805,PUTTUR,2020-05-29,COCA,AVERAGE,374.0,Quintal,8000.0,16000.0,12000.0,Dakshina Kannada
5041,MANGALURU,2020-05-29,COCA,AVERAGE,235.0,Quintal,16500.0,22100.0,18500.0,Dakshina Kannada
2321,BANTWALA,2020-05-29,MEDIUM,AVERAGE,40000.0,Numbers,8000.0,16000.0,11000.0,Dakshina Kannada
8460,SULYA,2020-05-29,COCA,AVERAGE,158.0,Quintal,8500.0,18500.0,17900.0,Dakshina Kannada
1837,BANTWALA,2020-05-29,NEW VARIETY,AVERAGE,28.0,Quintal,18500.0,29000.0,25500.0,Dakshina Kannada
8688,SULYA,2020-05-29,GRADE-I,AVERAGE,3030.0,Numbers,15000.0,20000.0,16000.0,Dakshina Kannada
8482,SULYA,2020-05-29,OLD VARIETY,AVERAGE,337.0,Quintal,24000.0,30000.0,28300.0,Dakshina Kannada
8837,SULYA,2020-05-29,BLACK PEPPER,AVERAGE,3.0,Quintal,21000.0,30000.0,28500.0,Dakshina Kannada
8686,SULYA,2020-05-29,GRADE- II,AVERAGE,24550.0,Numbers,7000.0,14000.0,10000.0,Dakshina Kannada
7490,PUTTUR,2020-05-29,GRADE- II,AVERAGE,38000.0,Numbers,6500.0,12000.0,9250.0,Dakshina Kannada
3547,BELTHANGADI,2020-05-29,NEW VARIETY,AVERAGE,200.0,Quintal,27800.0,28500.0,28000.0,Dakshina Kannada
6829,PUTTUR,2020-05-30,NEW VARIETY,AVERAGE,456.0,Quintal,15000.0,29000.0,22000.0,Dakshina Kannada
